date,article_count,negative_sentiment_news,neutral_sentiment_news,positive_sentiment_news,news_sentiment_score,ticker
2022-12-13,15,0.4809,0.19003333333333333,0.13749333333333336,32.82966666666667,TSLA
2022-12-14,20,0.408005,0.35113,0.107935,34.9965,TSLA
2022-12-15,31,0.4011677419354839,0.31891290322580645,0.13345806451612904,36.61451612903226,TSLA
2022-12-16,23,0.5342086956521739,0.2632478260869565,0.02254782608695652,24.41695652173913,TSLA
2022-12-17,9,0.3017333333333333,0.47998888888888885,0.08368888888888888,39.09777777777778,TSLA
2022-12-18,6,0.31193333333333334,0.34846666666666665,0.1163,40.218333333333334,TSLA
2022-12-19,23,0.5963347826086957,0.1688217391304348,0.06753478260869565,23.56,TSLA
2022-12-20,19,0.5207526315789474,0.26899999999999996,0.04385789473684211,26.155263157894737,TSLA
2022-12-21,26,0.40755769230769234,0.26560384615384613,0.1924730769230769,39.245769230769234,TSLA
2022-12-22,23,0.2823913043478261,0.46344347826086957,0.0667304347826087,39.216956521739135,TSLA
2022-12-23,27,0.43142222222222226,0.3639888888888889,0.06671481481481481,31.764629629629624,TSLA
2022-12-24,18,0.5485055555555556,0.2742777777777778,0.03927222222222222,24.538333333333334,TSLA
2022-12-25,6,0.13806666666666667,0.7488166666666668,0.0,43.096666666666664,TSLA
2022-12-26,6,0.3097666666666667,0.4072166666666666,0.0,34.51166666666666,TSLA
2022-12-27,28,0.4492392857142857,0.3052428571428571,0.12318214285714287,33.69714285714286,TSLA
2022-12-28,35,0.5448828571428572,0.21589428571428573,0.10250857142857144,27.881285714285713,TSLA
2022-12-29,29,0.4526551724137931,0.21517931034482757,0.16399310344827586,35.566896551724135,TSLA
2022-12-30,22,0.11301363636363636,0.3490590909090909,0.3809090909090909,63.39477272727273,TSLA
2022-12-31,13,0.4162153846153846,0.40119230769230774,0.0,29.189230769230768,TSLA
2023-01-01,2,0.46185,0.2492,0.0,26.907500000000002,TSLA
2023-01-02,13,0.5672769230769231,0.18493846153846152,0.10520769230769232,26.896538461538462,TSLA
2023-01-03,42,0.4869023809523809,0.25407142857142856,0.11362142857142857,31.33595238095238,TSLA
2023-01-04,33,0.42210606060606065,0.3224424242424242,0.12225454545454545,35.00742424242424,TSLA
2023-01-05,26,0.41968076923076925,0.22887307692307693,0.15800769230769232,36.916346153846156,TSLA
2023-01-06,27,0.4158592592592593,0.3295518518518519,0.06863703703703704,32.63888888888889,TSLA
2023-01-07,10,0.42755,0.34273,0.09339,33.292,TSLA
2023-01-08,7,0.3438142857142857,0.3301857142857143,0.12024285714285714,38.82142857142858,TSLA
2023-01-09,18,0.3601611111111111,0.2675388888888889,0.18972222222222224,41.47805555555556,TSLA
2023-01-10,23,0.44612608695652173,0.18992608695652172,0.21915652173913044,38.65152173913044,TSLA
2023-01-11,25,0.278508,0.38176000000000004,0.159992,44.074200000000005,TSLA
2023-01-12,17,0.2889470588235294,0.3745705882352941,0.12007647058823527,41.55647058823529,TSLA
2023-01-13,27,0.49176666666666663,0.20440370370370373,0.11414074074074074,31.118703703703705,TSLA
2023-01-14,11,0.38483636363636364,0.4546545454545454,0.0,30.758181818181818,TSLA
2023-01-15,4,0.424775,0.232775,0.20645,39.08375,TSLA
2023-01-16,7,0.3822285714285715,0.3912,0.13432857142857144,37.605,TSLA
2023-01-17,24,0.28752083333333334,0.3108625,0.19915416666666666,45.58166666666666,TSLA
2023-01-18,19,0.37910000000000005,0.1715421052631579,0.2836947368421053,45.22973684210526,TSLA
2023-01-19,18,0.4942944444444444,0.15991666666666665,0.20400555555555555,35.48555555555556,TSLA
2023-01-20,19,0.3107578947368421,0.33592105263157895,0.14802105263157897,41.863157894736844,TSLA
2023-01-21,9,0.0,0.6359777777777778,0.1354111111111111,56.77055555555556,TSLA
2023-01-22,5,0.18326,0.44342000000000004,0.13932,47.803000000000004,TSLA
2023-01-23,27,0.23405925925925927,0.5164629629629629,0.10497777777777778,43.54592592592593,TSLA
2023-01-24,28,0.21139285714285716,0.5691892857142857,0.06723928571428571,42.79232142857143,TSLA
2023-01-25,27,0.3889259259259259,0.32348518518518515,0.12082592592592593,36.595,TSLA
2023-01-26,48,0.16599791666666666,0.2680708333333333,0.41782291666666665,62.591249999999995,TSLA
2023-01-27,25,0.275044,0.31832,0.23365200000000003,47.9304,TSLA
2023-01-28,8,0.085525,0.6451625,0.0,45.72375,TSLA
2023-01-29,10,0.24603999999999998,0.3962,0.17991000000000001,46.6935,TSLA
2023-01-30,26,0.3796307692307692,0.25038461538461537,0.17235384615384616,39.636153846153846,TSLA
2023-01-31,27,0.2558111111111111,0.28651481481481483,0.2808148148148148,51.25018518518518,TSLA
2023-02-01,18,0.31218888888888885,0.31129999999999997,0.18858333333333333,43.819722222222225,TSLA
2023-02-02,12,0.20803333333333332,0.45281666666666665,0.140975,46.647083333333335,TSLA
2023-02-03,19,0.3028578947368421,0.28760526315789475,0.20396315789473685,45.055263157894736,TSLA
2023-02-04,11,0.24442727272727272,0.37524545454545455,0.1683,46.193636363636365,TSLA
2023-02-05,5,0.0,0.51498,0.36634,68.31700000000001,TSLA
2023-02-06,17,0.2103,0.3959705882352941,0.2207,50.519999999999996,TSLA
2023-02-07,9,0.27907777777777776,0.4546888888888889,0.09076666666666666,40.58444444444444,TSLA
2023-02-08,16,0.10989375,0.27279375,0.47283125,68.14687500000001,TSLA
2023-02-09,16,0.26386875,0.303225,0.246075,49.1103125,TSLA
2023-02-10,13,0.20324615384615383,0.4011230769230769,0.1580769230769231,47.74153846153846,TSLA
2023-02-11,6,0.0,0.5762833333333334,0.2333166666666667,61.66583333333333,TSLA
2023-02-12,4,0.0,0.390675,0.34745000000000004,67.3725,TSLA
2023-02-13,15,0.27687333333333336,0.28356666666666663,0.21399333333333334,46.855999999999995,TSLA
2023-02-14,16,0.22995625,0.3476875,0.23498125,50.251250000000006,TSLA
2023-02-15,15,0.03484666666666667,0.5077933333333333,0.2908733333333334,62.80133333333333,TSLA
2023-02-16,16,0.23106875,0.49291874999999996,0.1008375,43.488437499999996,TSLA
2023-02-17,16,0.3790375,0.4024125,0.04275,33.185624999999995,TSLA
2023-02-18,9,0.19396666666666665,0.4925555555555555,0.16015555555555555,48.309444444444445,TSLA
2023-02-19,1,0.9601,0.0,0.0,1.9950000000000023,TSLA
2023-02-20,6,0.0,0.6824499999999999,0.11575,55.7875,TSLA
2023-02-21,18,0.2788333333333333,0.37368333333333337,0.10996666666666667,41.556666666666665,TSLA
2023-02-22,9,0.41618888888888894,0.3572444444444444,0.056499999999999995,32.01555555555555,TSLA
2023-02-23,16,0.2240875,0.47615625,0.1531375,46.4525,TSLA
2023-02-24,9,0.4653555555555556,0.2677777777777778,0.07533333333333334,30.498888888888885,TSLA
2023-02-25,6,0.16158333333333333,0.4241,0.21996666666666664,52.91916666666666,TSLA
2023-02-26,3,0.0,0.6079333333333333,0.29586666666666667,64.79333333333334,TSLA
2023-02-27,13,0.3722846153846154,0.44096153846153846,0.049199999999999994,33.84576923076923,TSLA
2023-02-28,22,0.3260818181818182,0.4130909090909091,0.11396363636363636,39.394090909090906,TSLA
2023-03-01,18,0.3166055555555556,0.39516666666666667,0.07407222222222222,37.87333333333333,TSLA
2023-03-02,35,0.41478857142857145,0.29954285714285717,0.1273,35.625571428571426,TSLA
2023-03-03,16,0.28576875,0.30936874999999997,0.23158125,47.290625,TSLA
2023-03-04,9,0.19434444444444443,0.5108999999999999,0.1868,49.62277777777778,TSLA
2023-03-05,7,0.0,0.8304428571428571,0.0,50.0,TSLA
2023-03-06,15,0.31412,0.26100666666666666,0.15059333333333333,41.82366666666667,TSLA
2023-03-07,26,0.2164346153846154,0.41651923076923075,0.13829615384615385,46.09307692307693,TSLA
2023-03-08,19,0.5561526315789473,0.16513684210526317,0.07058947368421052,25.72184210526316,TSLA
2023-03-09,16,0.21155625,0.52733125,0.09540625,44.1925,TSLA
2023-03-10,9,0.3138222222222222,0.2915888888888889,0.2836,48.48888888888889,TSLA
2023-03-11,4,0.240725,0.68065,0.0,37.963750000000005,TSLA
2023-03-12,4,0.23735,0.36955000000000005,0.21105,48.685,TSLA
2023-03-13,13,0.3675,0.3636384615384615,0.0,31.625000000000004,TSLA
2023-03-14,10,0.09015999999999999,0.6656500000000001,0.09193,50.0885,TSLA
2023-03-15,9,0.19005555555555556,0.26357777777777774,0.33805555555555555,57.4,TSLA
2023-03-16,3,0.28250000000000003,0.28936666666666666,0.22506666666666666,47.12833333333333,TSLA
2023-03-17,6,0.10038333333333332,0.42386666666666667,0.09213333333333333,49.5875,TSLA
2023-03-18,7,0.28801428571428567,0.3683714285714286,0.08331428571428572,39.765,TSLA
2023-03-19,6,0.0,0.5466333333333333,0.21048333333333333,60.524166666666666,TSLA
2023-03-20,10,0.43568999999999997,0.2531,0.18667,37.549,TSLA
2023-03-21,17,0.15963529411764707,0.32742941176470586,0.36030588235294114,60.03352941176471,TSLA
2023-03-22,18,0.09141111111111111,0.47865555555555556,0.2939611111111111,60.1275,TSLA
2023-03-23,7,0.3531714285714286,0.24772857142857144,0.19708571428571428,42.19571428571429,TSLA
2023-03-24,8,0.4958125,0.289475,0.0,25.209375,TSLA
2023-03-25,6,0.15258333333333332,0.6587666666666666,0.0,42.37083333333334,TSLA
2023-03-26,1,0.0,0.0,0.5495,77.47500000000001,TSLA
2023-03-27,12,0.052366666666666666,0.6079583333333333,0.07619166666666667,51.19125,TSLA
2023-03-28,12,0.28218333333333334,0.2531,0.24887499999999999,48.334583333333335,TSLA
2023-03-29,14,0.17900000000000002,0.35626428571428576,0.30962142857142855,56.53107142857144,TSLA
2023-03-30,12,0.07859166666666667,0.7425833333333333,0.0,46.07041666666667,TSLA
2023-03-31,14,0.04591428571428572,0.21989999999999998,0.5018928571428571,72.79892857142858,TSLA
2023-04-01,10,0.09755,0.35837,0.41437,65.841,TSLA
2023-04-02,5,0.18292,0.3033,0.28612000000000004,55.16,TSLA
2023-04-03,35,0.24805714285714286,0.2157285714285714,0.3621628571428571,55.705285714285715,TSLA
2023-04-04,21,0.3475047619047619,0.30946666666666667,0.15894285714285714,40.57190476190476,TSLA
2023-04-05,12,0.15590833333333334,0.596625,0.147925,49.600833333333334,TSLA
2023-04-06,13,0.20837692307692307,0.4075615384615385,0.24864615384615385,52.013461538461534,TSLA
2023-04-07,15,0.3338466666666667,0.4643333333333333,0.0,33.30766666666667,TSLA
2023-04-08,4,0.0,0.892875,0.0,50.0,TSLA
2023-04-09,4,0.15545,0.577025,0.0,42.2275,TSLA
2023-04-10,19,0.4035473684210526,0.2616,0.1571263157894737,37.678947368421056,TSLA
2023-04-11,12,0.2841666666666667,0.21157499999999999,0.31925833333333337,51.754583333333336,TSLA
2023-04-12,15,0.2372,0.31626,0.2521466666666667,50.74733333333333,TSLA
2023-04-13,18,0.2008611111111111,0.5370722222222223,0.10206666666666667,45.06027777777778,TSLA
2023-04-14,19,0.25285789473684206,0.3458210526315789,0.19807368421052632,47.26078947368421,TSLA
2023-04-15,9,0.16604444444444447,0.49216666666666664,0.17212222222222223,50.30388888888889,TSLA
2023-04-16,8,0.1054375,0.4453625,0.2587375,57.665,TSLA
2023-04-17,27,0.1986148148148148,0.43042962962962966,0.2254,51.339259259259265,TSLA
2023-04-18,17,0.26381176470588236,0.2417058823529412,0.3519058823529412,54.40470588235294,TSLA
2023-04-19,34,0.5097735294117647,0.33604117647058823,0.04552941176470588,26.787794117647056,TSLA
2023-04-20,42,0.4293619047619048,0.23083333333333333,0.2158142857142857,39.32261904761904,TSLA
2023-04-21,27,0.4769111111111111,0.27745185185185184,0.09136666666666667,30.722777777777775,TSLA
2023-04-22,10,0.2387,0.40135,0.14711,45.4205,TSLA
2023-04-23,2,0.48705,0.46175,0.0,25.6475,TSLA
2023-04-24,17,0.14558235294117647,0.619064705882353,0.05213529411764706,45.32764705882353,TSLA
2023-04-25,17,0.12154705882352941,0.5697823529411764,0.09009411764705882,48.42735294117647,TSLA
2023-04-26,15,0.28640000000000004,0.23692,0.3423866666666667,52.79933333333333,TSLA
2023-04-27,18,0.36335,0.24461111111111114,0.21786666666666668,42.725833333333334,TSLA
2023-04-28,10,0.37154,0.41424000000000005,0.09511,36.1785,TSLA
2023-04-29,6,0.15605,0.67725,0.0,42.1975,TSLA
2023-04-30,5,0.19382,0.48682,0.15258,47.938,TSLA
2023-05-01,12,0.22405833333333333,0.25914166666666666,0.388025,58.19833333333333,TSLA
2023-05-02,16,0.16799375,0.30422499999999997,0.31735,57.4678125,TSLA
2023-05-03,12,0.162625,0.4470083333333333,0.22840833333333332,53.28916666666667,TSLA
2023-05-04,9,0.2124,0.4738555555555555,0.17788888888888887,48.27444444444444,TSLA
2023-05-05,4,0.25375000000000003,0.418225,0.0,37.3125,TSLA
2023-05-06,6,0.162,0.5758833333333334,0.14853333333333332,49.32666666666667,TSLA
2023-05-07,1,0.0,0.9443,0.0,50.0,TSLA
2023-05-08,9,0.0,0.5763222222222222,0.17563333333333334,58.781666666666666,TSLA
2023-05-09,17,0.28458823529411764,0.5108235294117647,0.08324117647058822,39.93264705882353,TSLA
2023-05-10,11,0.49619090909090907,0.14565454545454545,0.23113636363636364,36.74727272727273,TSLA
2023-05-11,7,0.16694285714285714,0.46448571428571434,0.07095714285714286,45.200714285714284,TSLA
2023-05-12,19,0.24590526315789474,0.46991578947368423,0.13570526315789475,44.49,TSLA
2023-05-13,7,0.5333857142857142,0.37382857142857145,0.0,23.330714285714286,TSLA
2023-05-14,5,0.0,0.7560800000000001,0.0,50.0,TSLA
2023-05-15,7,0.4981857142857143,0.3611714285714286,0.0,25.090714285714288,TSLA
2023-05-16,19,0.10735263157894737,0.4338789473684211,0.21026315789473685,55.145526315789475,TSLA
2023-05-17,22,0.2934272727272727,0.37196818181818175,0.15515,43.08613636363636,TSLA
2023-05-18,10,0.0,0.32869000000000004,0.38273,69.1365,TSLA
2023-05-19,17,0.05278235294117647,0.5103411764705883,0.1718764705882353,55.95470588235294,TSLA
2023-05-20,7,0.13058571428571428,0.4483428571428571,0.24477142857142858,55.70928571428572,TSLA
2023-05-21,4,0.17165,0.42669999999999997,0.1721,50.0225,TSLA
2023-05-22,13,0.20108461538461536,0.3663461538461539,0.22765384615384618,51.32846153846153,TSLA
2023-05-23,8,0.24283749999999998,0.35565,0.191525,47.434375,TSLA
2023-05-24,17,0.3261058823529412,0.49235294117647055,0.05185294117647059,36.28735294117647,TSLA
2023-05-25,11,0.1754090909090909,0.35713636363636364,0.28556363636363635,55.50772727272727,TSLA
2023-05-26,13,0.04906923076923077,0.3194230769230769,0.40844615384615385,67.96884615384616,TSLA
2023-05-27,9,0.05575555555555556,0.5410111111111111,0.15453333333333333,54.93888888888889,TSLA
2023-05-28,2,0.0,0.0,0.90845,95.4225,TSLA
2023-05-29,6,0.08295,0.56265,0.10048333333333333,50.87666666666667,TSLA
2023-05-30,20,0.2153,0.31543,0.27471999999999996,52.971000000000004,TSLA
2023-05-31,9,0.2098,0.35454444444444444,0.2700888888888889,53.01444444444444,TSLA
2023-06-01,12,0.15936666666666666,0.3428166666666666,0.3496166666666667,59.5125,TSLA
2023-06-02,14,0.06902142857142858,0.7128357142857142,0.0,46.54892857142857,TSLA
2023-06-03,8,0.0695625,0.69125,0.07,50.021875,TSLA
2023-06-04,3,0.0,0.7311666666666666,0.0,50.0,TSLA
2023-06-05,14,0.20428571428571426,0.2971214285714286,0.2624642857142857,52.90892857142857,TSLA
2023-06-06,15,0.2680866666666667,0.4472333333333333,0.1223,42.71066666666667,TSLA
2023-06-07,10,0.25532,0.40478,0.18769,46.618500000000004,TSLA
2023-06-08,10,0.0,0.30754000000000004,0.48884,74.442,TSLA
2023-06-09,29,0.3153103448275862,0.2852448275862069,0.19643103448275864,44.05603448275862,TSLA
2023-06-10,6,0.13931666666666667,0.6130833333333333,0.15476666666666666,50.7725,TSLA
2023-06-11,9,0.0,0.6760666666666667,0.0942111111111111,54.71055555555555,TSLA
2023-06-12,20,0.113075,0.25634999999999997,0.44175,66.43375,TSLA
2023-06-13,24,0.19350833333333337,0.25764166666666666,0.34347083333333334,57.498125,TSLA
2023-06-14,23,0.24286521739130434,0.3363086956521739,0.20853478260869568,48.283478260869565,TSLA
2023-06-15,12,0.3412833333333333,0.22155833333333333,0.22606666666666667,44.23916666666667,TSLA
2023-06-16,7,0.1234,0.40972857142857144,0.22490000000000002,55.074999999999996,TSLA
2023-06-17,4,0.0,0.82365,0.0,50.0,TSLA
2023-06-18,4,0.23705,0.441025,0.169825,46.63875,TSLA
2023-06-19,10,0.21936999999999998,0.48945,0.09083,43.573,TSLA
2023-06-20,14,0.2202785714285714,0.3897142857142857,0.1905857142857143,48.51535714285714,TSLA
2023-06-21,20,0.3572,0.2947,0.1485,39.565,TSLA
2023-06-22,22,0.3589590909090909,0.22590000000000002,0.25267727272727275,44.68590909090909,TSLA
2023-06-23,14,0.2622642857142857,0.46535714285714286,0.13412857142857143,43.59321428571429,TSLA
2023-06-24,11,0.165,0.6713636363636364,0.0,41.75,TSLA
2023-06-25,4,0.12115,0.1931,0.381575,63.02125000000001,TSLA
2023-06-26,24,0.5098666666666667,0.2674875,0.05845416666666667,27.429375,TSLA
2023-06-27,19,0.12170526315789472,0.5357894736842105,0.1705684210526316,52.44315789473685,TSLA
2023-06-28,15,0.09348666666666668,0.32222666666666666,0.4094333333333333,65.79733333333333,TSLA
2023-06-29,12,0.280325,0.25481666666666664,0.3027916666666667,51.123333333333335,TSLA
2023-06-30,11,0.13115454545454544,0.5966181818181818,0.08593636363636364,47.73909090909091,TSLA
2023-07-01,7,0.23304285714285713,0.6330857142857143,0.0,38.347857142857144,TSLA
2023-07-02,6,0.15776666666666667,0.44451666666666667,0.2982833333333333,57.02583333333333,TSLA
2023-07-03,35,0.07328571428571429,0.10887428571428572,0.6425514285714286,78.46328571428572,TSLA
2023-07-04,12,0.0,0.32226666666666665,0.5334583333333334,76.67291666666667,TSLA
2023-07-05,28,0.18821785714285716,0.2552857142857143,0.4107535714285714,61.12678571428572,TSLA
2023-07-06,20,0.175855,0.45998,0.23213,52.813750000000006,TSLA
2023-07-07,14,0.12120714285714285,0.27467857142857144,0.3872071428571428,63.3,TSLA
2023-07-08,18,0.07537777777777777,0.3070333333333333,0.3913111111111111,65.79666666666667,TSLA
2023-07-09,5,0.15836,0.18552,0.45922,65.043,TSLA
2023-07-10,20,0.414915,0.26901,0.16038000000000002,37.273250000000004,TSLA
2023-07-11,16,0.03860625,0.47655625,0.313575,63.7484375,TSLA
2023-07-12,13,0.20676153846153847,0.38063846153846154,0.21824615384615387,50.574230769230766,TSLA
2023-07-13,12,0.15955,0.42155000000000004,0.27613333333333334,55.829166666666666,TSLA
2023-07-14,14,0.1362857142857143,0.34282142857142855,0.2699857142857143,56.684999999999995,TSLA
2023-07-15,11,0.08244545454545454,0.6604181818181818,0.11678181818181818,51.716818181818184,TSLA
2023-07-16,7,0.4794,0.3815,0.0,26.029999999999998,TSLA
2023-07-17,37,0.1685837837837838,0.39044054054054056,0.21395945945945946,52.26878378378378,TSLA
2023-07-18,23,0.23559565217391307,0.3857826086956521,0.20552608695652175,48.49652173913043,TSLA
2023-07-19,34,0.3912794117647059,0.2628264705882353,0.20363823529411765,40.61794117647059,TSLA
2023-07-20,37,0.3909081081081081,0.31337027027027026,0.13206216216216218,37.057702702702706,TSLA
2023-07-21,23,0.3684260869565218,0.23348695652173912,0.20162608695652176,41.66,TSLA
2023-07-22,14,0.17934999999999998,0.54625,0.04988571428571429,43.526785714285715,TSLA
2023-07-23,3,0.0,0.8515,0.0,50.0,TSLA
2023-07-24,19,0.19468947368421052,0.37462105263157897,0.22053684210526314,51.292368421052636,TSLA
2023-07-25,17,0.10948235294117648,0.3820941176470588,0.29211764705882354,59.13176470588235,TSLA
2023-07-26,16,0.17615625000000001,0.3765625,0.25125625,53.754999999999995,TSLA
2023-07-27,16,0.23321875,0.24204375,0.3305625,54.8671875,TSLA
2023-07-28,14,0.4280785714285714,0.15944285714285714,0.23577142857142858,40.38464285714286,TSLA
2023-07-29,9,0.16933333333333334,0.6086,0.0,41.53333333333333,TSLA
2023-07-30,7,0.0,0.7275571428571429,0.11875714285714287,55.93785714285714,TSLA
2023-07-31,15,0.034466666666666666,0.5006866666666666,0.3145266666666667,64.003,TSLA
2023-08-01,11,0.4091454545454546,0.22778181818181817,0.22789090909090912,40.93727272727273,TSLA
2023-08-02,11,0.3305909090909091,0.5124090909090909,0.0,33.470454545454544,TSLA
2023-08-03,9,0.4015111111111111,0.38847777777777776,0.0,29.924444444444443,TSLA
2023-08-04,11,0.5103818181818182,0.0676909090909091,0.19016363636363637,33.989090909090905,TSLA
2023-08-05,4,0.0,0.657675,0.2312,61.56,TSLA
2023-08-06,1,0.0,0.9175,0.0,50.0,TSLA
2023-08-07,11,0.5855727272727272,0.05503636363636364,0.24435454545454546,32.93909090909091,TSLA
2023-08-08,10,0.28652,0.38805,0.10956000000000002,41.152,TSLA
2023-08-09,3,0.24126666666666666,0.2927,0.19463333333333332,47.66833333333334,TSLA
2023-08-10,10,0.21768,0.42386,0.13565,45.8985,TSLA
2023-08-11,11,0.2570727272727273,0.18540909090909088,0.38260909090909095,56.27681818181818,TSLA
2023-08-12,12,0.0,0.6478833333333334,0.15406666666666666,57.703333333333326,TSLA
2023-08-13,3,0.2684,0.2778,0.3138666666666667,52.273333333333326,TSLA
2023-08-14,10,0.43553,0.26019,0.16736,36.591499999999996,TSLA
2023-08-15,15,0.24934,0.3334466666666666,0.2419133333333333,49.62866666666667,TSLA
2023-08-16,14,0.20232142857142857,0.3577714285714286,0.25216428571428573,52.49214285714285,TSLA
2023-08-17,13,0.2663615384615384,0.3929230769230769,0.12736923076923076,43.050384615384615,TSLA
2023-08-18,11,0.5961090909090909,0.27802727272727273,0.0,20.194545454545455,TSLA
2023-08-19,9,0.25751111111111114,0.42131111111111114,0.09097777777777777,41.67333333333333,TSLA
2023-08-20,3,0.0,0.29606666666666664,0.5805666666666666,79.02833333333332,TSLA
2023-08-21,18,0.28696666666666665,0.31155,0.23824444444444445,47.56388888888889,TSLA
2023-08-22,19,0.17409473684210525,0.408,0.24402105263157894,53.496315789473684,TSLA
2023-08-23,10,0.3417,0.4175,0.06864,36.347,TSLA
2023-08-24,12,0.24180833333333332,0.36188333333333333,0.2359,49.70458333333333,TSLA
2023-08-25,11,0.2375909090909091,0.3690454545454545,0.12786363636363637,44.513636363636365,TSLA
2023-08-26,4,0.224175,0.46514999999999995,0.221175,49.85,TSLA
2023-08-27,4,0.0,0.8533999999999999,0.0,50.0,TSLA
2023-08-28,6,0.29665,0.43278333333333335,0.15086666666666668,42.71083333333333,TSLA
2023-08-29,16,0.28676250000000003,0.19621875,0.369,54.111875,TSLA
2023-08-30,11,0.0636,0.387309090909091,0.3759272727272727,65.61636363636364,TSLA
2023-08-31,9,0.1805888888888889,0.35346666666666665,0.27845555555555557,54.89333333333334,TSLA
2023-09-01,12,0.15173333333333333,0.3903083333333333,0.2997083333333333,57.39875,TSLA
2023-09-02,8,0.103575,0.439225,0.334725,61.5575,TSLA
2023-09-03,3,0.0,0.8948,0.0,50.0,TSLA
2023-09-04,5,0.50494,0.3116,0.0,24.752999999999997,TSLA
2023-09-05,9,0.1829111111111111,0.3368111111111111,0.3125111111111111,56.48,TSLA
2023-09-06,21,0.30756190476190476,0.31703333333333333,0.15422857142857144,42.333333333333336,TSLA
2023-09-07,12,0.40759999999999996,0.3629833333333334,0.042258333333333335,31.732916666666668,TSLA
2023-09-08,11,0.15503636363636364,0.34951818181818184,0.1774090909090909,51.11863636363636,TSLA
2023-09-09,1,0.0,0.794,0.0,50.0,TSLA
2023-09-10,4,0.6873,0.227775,0.0,15.634999999999998,TSLA
2023-09-11,27,0.1502148148148148,0.29372592592592595,0.4038703703703704,62.68277777777777,TSLA
2023-09-12,21,0.1529142857142857,0.28461904761904766,0.43257142857142855,63.98285714285714,TSLA
2023-09-13,18,0.24642777777777777,0.40085,0.16539444444444446,45.94833333333334,TSLA
2023-09-14,14,0.3785785714285715,0.3285857142857143,0.03938571428571429,33.04035714285714,TSLA
2023-09-15,24,0.22724999999999998,0.3702541666666667,0.24684166666666665,50.97958333333333,TSLA
2023-09-16,8,0.228375,0.5063625,0.1125,44.206250000000004,TSLA
2023-09-17,9,0.20824444444444445,0.6032666666666667,0.0,39.587777777777774,TSLA
2023-09-18,16,0.34894375,0.3530125,0.1123375,38.1696875,TSLA
2023-09-19,14,0.19657142857142856,0.40554999999999997,0.24086428571428573,52.214642857142856,TSLA
2023-09-20,16,0.16418750000000001,0.47380625,0.15446875,49.5140625,TSLA
2023-09-21,9,0.2713,0.34374444444444446,0.1633111111111111,44.60055555555555,TSLA
2023-09-22,13,0.3172384615384616,0.24686923076923079,0.228,45.53807692307692,TSLA
2023-09-23,1,0.0,0.6901,0.0,50.0,TSLA
2023-09-24,5,0.0,0.51748,0.35052000000000005,67.526,TSLA
2023-09-25,16,0.53440625,0.25238125,0.10194375,28.376875000000002,TSLA
2023-09-26,19,0.20369473684210526,0.3787263157894737,0.2500421052631579,52.317368421052635,TSLA
2023-09-27,14,0.5315071428571428,0.32040714285714283,0.06264285714285714,26.556785714285713,TSLA
2023-09-28,12,0.34837500000000005,0.354875,0.14479166666666668,39.82083333333333,TSLA
2023-09-29,19,0.24839473684210525,0.29805789473684213,0.2817578947368421,51.668157894736844,TSLA
2023-09-30,7,0.34941428571428573,0.49334285714285714,0.0,32.52928571428571,TSLA
2023-10-01,4,0.0,0.5784,0.223175,61.15875,TSLA
2023-10-02,13,0.40290000000000004,0.2427153846153846,0.1360923076923077,36.659615384615385,TSLA
2023-10-03,18,0.3620055555555555,0.22562222222222225,0.2160277777777778,42.70111111111111,TSLA
2023-10-04,12,0.28648333333333337,0.36647500000000005,0.1632583333333333,43.83875,TSLA
2023-10-05,10,0.32025,0.09164,0.4288,55.427499999999995,TSLA
2023-10-06,16,0.31688125,0.30125,0.22570625,45.44125,TSLA
2023-10-07,5,0.17626,0.70584,0.0,41.187000000000005,TSLA
2023-10-08,4,0.144625,0.42200000000000004,0.162675,50.902499999999996,TSLA
2023-10-09,12,0.4562,0.22750833333333334,0.20599166666666666,37.48958333333333,TSLA
2023-10-10,12,0.12858333333333333,0.3120833333333333,0.3224666666666666,59.69416666666667,TSLA
2023-10-11,13,0.1104,0.44170000000000004,0.2354076923076923,56.25038461538462,TSLA
2023-10-12,12,0.15356666666666666,0.5703666666666667,0.14373333333333335,49.50833333333333,TSLA
2023-10-13,11,0.3341272727272727,0.43663636363636366,0.05184545454545455,35.88590909090909,TSLA
2023-10-14,5,0.43734,0.2925,0.0,28.132999999999996,TSLA
2023-10-15,6,0.15698333333333334,0.4170833333333333,0.24086666666666667,54.19416666666667,TSLA
2023-10-16,25,0.178508,0.342216,0.315384,56.8438,TSLA
2023-10-17,23,0.31788695652173915,0.35245652173913045,0.17744347826086956,42.97782608695652,TSLA
2023-10-18,29,0.38868965517241383,0.29597241379310346,0.11020689655172414,36.07586206896551,TSLA
2023-10-19,43,0.558506976744186,0.2537558139534884,0.06959767441860465,25.55453488372093,TSLA
2023-10-20,20,0.520085,0.22227999999999998,0.12440500000000002,30.215999999999998,TSLA
2023-10-21,9,0.39971111111111113,0.3899888888888889,0.0,30.014444444444443,TSLA
2023-10-22,6,0.16169999999999998,0.5669166666666666,0.15943333333333334,49.88666666666667,TSLA
2023-10-23,16,0.42551875,0.363875,0.05835625,31.641875,TSLA
2023-10-24,17,0.22677058823529414,0.2989176470588235,0.24215882352941176,50.769411764705886,TSLA
2023-10-25,9,0.17425555555555552,0.28026666666666666,0.3565222222222222,59.11333333333333,TSLA
2023-10-26,15,0.5692933333333333,0.19232666666666667,0.061426666666666664,24.606666666666666,TSLA
